#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 323727:7236 | 09/29/18 21:13:04 | 986  | 986  | 259624053.810026586 | 250794174.100947320 |
| 323755:7239 | 09/30/18 11:17:44 | 929  | 929  | 308089143.638692141 | 296641630.302122831 |
| 323775:7240 | 09/30/18 19:49:18 | 129  | 129  | 49073004.735945985  | 46768176.915031321  |
| 323778:7240 | 09/30/18 20:41:26 | 934  | 934  | 282909001.678705275 | 270937828.951613307 |
| 323790:7242 | 10/01/18 07:35:02 | 895  | 895  | 288881426.346920907 | 276739614.864078164 |
| 323794:7242 | 10/01/18 13:29:17 | 68   | 68   | 16768455.843924414  | 16056695.966770988  |
| 323841:7245 | 10/01/18 23:32:02 | 463  | 463  | 162435286.940810084 | 155039520.924702346 |
| 323857:7245 | 10/02/18 02:35:30 | 357  | 357  | 98889718.312516332  | 95513814.773034140  |
| 323940:7252 | 10/03/18 01:12:47 | 1514 | 1514 | 446035604.815247834 | 426709389.318733752 |
| 323954:7252 | 10/03/18 11:06:37 | 77   | 77   | 15712883.298159901  | 15141002.571034210  |
| 323976:7253 | 10/03/18 14:01:34 | 44   | 44   | 15721168.108814081  | 14398900.334782135  |
| 323978:7253 | 10/03/18 14:23:01 | 68   | 68   | 27110134.507892393  | 21951989.508360013  |
| 323980:7253 | 10/03/18 14:51:36 | 194  | 194  | 71230535.689983562  | 67732495.121381849  |
| 323983:7253 | 10/03/18 16:11:58 | 184  | 184  | 59690238.527116701  | 56791837.763944708  |
| 323997:7253 | 10/03/18 17:30:39 | 498  | 498  | 134604714.217220336 | 128792620.214392200 |
| 324021:7256 | 10/04/18 01:48:39 | 759  | 759  | 264376616.342921197 | 252487075.877145618 |
| 324022:7256 | 10/04/18 06:50:15 | 554  | 554  | 131867028.740519881 | 127786225.437194467 |
| 324077:7259 | 10/04/18 22:20:56 | 699  | 699  | 252293600.932599843 | 242584758.284255832 |
| 324201:7264 | 10/06/18 23:58:19 | 1355 | 1355 | 377754511.438646376 | 362859736.098410547 |
| 324202:7264 | 10/07/18 08:48:52 | 238  | 238  | 40101119.725553490  | 39241310.953891344  |
| 324205:7264 | 10/07/18 10:31:04 | 160  | 160  | 23677784.569778215  | 22963534.723565742  |
| 324206:7264 | 10/07/18 11:38:14 | 133  | 133  | 18046629.172922440  | 17522886.251102194  |
| 324207:7264 | 10/07/18 12:44:24 | 33   | 33   | 4195293.122198442   | 4054590.668569054   |
| 324209:7264 | 10/07/18 13:02:20 | 142  | 142  | 16389621.574660204  | 16078745.945020648  |
| 324237:7265 | 10/07/18 21:29:58 | 204  | 204  | 78674456.200080767  | 74992447.238698319  |
| 324245:7266 | 10/08/18 01:31:07 | 1659 | 1659 | 433800379.080606401 | 417201691.426518083 |
| 324293:7270 | 10/08/18 23:08:14 | 2303 | 2303 | 530995328.852786958 | 513230634.574856400 |
| 324315:7271 | 10/09/18 16:26:19 | 200  | 200  | 74585369.388364390  | 70437306.786590025  |
| 324318:7271 | 10/09/18 17:53:42 | 331  | 331  | 104259143.532517001 | 99840960.479215935  |
| 324420:7274 | 10/11/18 00:24:57 | 625  | 625  | 209586938.351811826 | 199728581.563999593 |
| 324729:7308 | 10/16/18 09:28:04 | 193  | 193  | 15343198.868700340  | 14796991.374550138  |
| 324747:7309 | 10/16/18 12:56:26 | 1072 | 1072 | 322901246.658800006 | 308248328.912609518 |
| 324764:7309 | 10/16/18 19:54:47 | 143  | 143  | 31177255.084548108  | 30065526.110475738  |
| 324765:7309 | 10/16/18 20:52:50 | 478  | 478  | 90477298.304706961  | 87679915.396713555  |
| 324769:7309 | 10/16/18 23:59:45 | 328  | 328  | 47990264.223923706  | 46770196.780564509  |
| 324772:7309 | 10/17/18 02:48:00 | 165  | 165  | 19188274.578018669  | 18782672.941665158  |
| 324785:7310 | 10/17/18 06:16:27 | 582  | 582  | 193330272.303685784 | 185798934.525855750 |
| 324791:7310 | 10/17/18 10:04:47 | 1217 | 1217 | 252930316.773967087 | 245008389.005357832 |
| 324835:7314 | 10/17/18 22:30:14 | 254  | 254  | 94839184.680843368  | 85856699.105493739  |
| 324840:7314 | 10/18/18 00:41:14 | 90   | 90   | 30287344.994410135  | 27721884.464153904  |
| 324841:7314 | 10/18/18 01:18:35 | 1343 | 1343 | 311958472.834389448 | 301009532.089362144 |
| 324846:7314 | 10/18/18 10:06:07 | 515  | 515  | 70651244.768763453  | 68553151.517124474  |
| 324878:7315 | 10/18/18 16:07:07 | 1737 | 1737 | 418999788.899651408 | 404035886.489843845 |
| 324897:7317 | 10/19/18 06:41:04 | 141  | 141  | 53284480.299783319  | 50229194.115916744  |
| 324970:7320 | 10/19/18 15:42:39 | 2191 | 2191 | 500184722.177128434 | 481615081.154053032 |
| 324980:7321 | 10/20/18 08:16:24 | 2302 | 2302 | 544731873.904857874 | 522523276.379026771 |
| 324997:7324 | 10/21/18 04:34:58 | 115  | 115  | 42527406.237533957  | 38587070.581940591  |
| 324998:7324 | 10/21/18 05:23:14 | 361  | 361  | 121187199.806688681 | 114236183.650151074 |
| 324999:7324 | 10/21/18 07:47:04 | 14   | 14   | 4195134.313497815   | 3883503.852454519   |
| 325000:7324 | 10/21/18 08:03:55 | 371  | 371  | 98211312.687137768  | 94664110.322775126  |
| 325001:7324 | 10/21/18 10:29:40 | 593  | 593  | 123622588.489103779 | 119348733.814167827 |
| 325022:7328 | 10/21/18 21:10:37 | 1550 | 1550 | 447818973.998409986 | 433388529.881380677 |
| 325057:7331 | 10/22/18 14:07:34 | 342  | 342  | 126568843.884114057 | 120049324.025535002 |
| 325097:7333 | 10/22/18 21:19:15 | 54   | 54   | 19943764.628977492  | 17770246.359640524  |
| 325098:7333 | 10/22/18 21:46:04 | 8    | 8    | 3173596.653062627   | 2038539.960143300   |
| 325099:7333 | 10/22/18 21:50:54 | 387  | 387  | 145535678.526995629 | 139171867.616069198 |
| 325100:7333 | 10/23/18 00:24:31 | 252  | 252  | 78346204.861224681  | 74467702.922144428  |
| 325101:7333 | 10/23/18 02:07:46 | 482  | 482  | 122751757.723744959 | 118270940.818230018 |
| 325110:7333 | 10/23/18 05:48:34 | 14   | 14   | 2969580.015462200   | 2841396.642294122   |
| 325111:7333 | 10/23/18 05:56:26 | 18   | 18   | 4033091.737139490   | 3786141.934260603   |
| 325113:7333 | 10/23/18 06:34:56 | 112  | 112  | 23114761.667682685  | 21706585.071693618  |
| 325114:7333 | 10/23/18 07:25:40 | 7    | 7    | 1429344.480103230   | 1377040.065340942   |
| 325117:7333 | 10/23/18 07:39:08 | 531  | 531  | 87981776.766820118  | 85216987.152491570  |
| 325159:7334 | 10/23/18 14:38:00 | 208  | 208  | 65326897.167718247  | 61440391.803904280  |
| 325168:7334 | 10/23/18 16:09:33 | 18   | 18   | 5526927.174065937   | 4288882.224032400   |
| 325169:7334 | 10/23/18 16:19:28 | 23   | 23   | 6960336.368400938   | 5577656.569449724   |
| 325170:7334 | 10/23/18 16:31:17 | 1203 | 1203 | 272476997.416196823 | 263143736.105772913 |
