#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
395982:10959,158:158,08/18/25 20:15:25,STABLE BEAMS,6799,504698.352078810,484638.409497745,62.9,HFET
395982:10959,159:159,08/18/25 20:15:48,STABLE BEAMS,6799,506213.253479680,486128.052186166,63.1,HFET
395982:10959,160:160,08/18/25 20:16:11,STABLE BEAMS,6799,507463.428626344,487314.778061662,63.3,HFET
395982:10959,161:161,08/18/25 20:16:35,STABLE BEAMS,6799,509032.902672717,370243.456925975,63.5,HFET
395982:10959,162:162,08/18/25 20:16:58,STABLE BEAMS,6799,510540.845598720,488860.077446576,63.6,HFET
395982:10959,163:163,08/18/25 20:17:21,STABLE BEAMS,6799,511389.190283194,489624.117730730,63.8,HFET
395982:10959,164:164,08/18/25 20:17:44,STABLE BEAMS,6799,513317.845483353,491510.833972188,64.0,HFET
395982:10959,165:165,08/18/25 20:18:08,STABLE BEAMS,6799,514579.618921578,491922.293240532,64.1,HFET
395982:10959,166:166,08/18/25 20:18:31,STABLE BEAMS,6799,514831.566718885,492128.021299275,64.2,HFET
395982:10959,167:167,08/18/25 20:18:54,STABLE BEAMS,6799,514015.249854769,491480.125067480,64.1,HFET
395982:10959,168:168,08/18/25 20:19:18,STABLE BEAMS,6799,514028.597558085,489604.095367602,64.1,HFET
395982:10959,169:169,08/18/25 20:19:41,STABLE BEAMS,6799,513951.316731219,492051.720530272,64.1,HFET
395982:10959,170:170,08/18/25 20:20:04,STABLE BEAMS,6799,513603.286306289,492078.335132633,64.0,HFET
395982:10959,171:171,08/18/25 20:20:28,STABLE BEAMS,6799,513052.915867323,491310.877452174,64.0,HFET
395982:10959,172:172,08/18/25 20:20:51,STABLE BEAMS,6799,511744.708423801,490737.400281522,63.8,HFET
395982:10959,173:173,08/18/25 20:21:14,STABLE BEAMS,6799,509951.041301828,489356.181954565,63.6,HFET
395982:10959,174:174,08/18/25 20:21:38,STABLE BEAMS,6799,509698.849303642,482198.522622972,63.5,HFET
395982:10959,175:175,08/18/25 20:22:01,STABLE BEAMS,6799,509522.107042457,489139.122001112,63.5,HFET
395982:10959,176:176,08/18/25 20:22:24,STABLE BEAMS,6799,509030.379819271,488520.560740761,63.5,HFET
395982:10959,177:177,08/18/25 20:22:47,STABLE BEAMS,6799,509487.597207709,489176.893964091,63.5,HFET
395982:10959,178:178,08/18/25 20:23:11,STABLE BEAMS,6799,509215.219881605,488847.649172488,63.5,HFET
395982:10959,179:179,08/18/25 20:23:34,STABLE BEAMS,6799,508279.582967691,487803.108895923,63.4,HFET
395982:10959,180:180,08/18/25 20:23:57,STABLE BEAMS,6799,507527.971835366,487381.436136130,63.3,HFET
395982:10959,181:181,08/18/25 20:24:21,STABLE BEAMS,6799,506645.727401616,487091.383433770,63.2,HFET
395982:10959,182:182,08/18/25 20:24:44,STABLE BEAMS,6799,505217.793184648,485554.330738030,63.0,HFET
395982:10959,183:183,08/18/25 20:25:07,STABLE BEAMS,6799,504001.476948207,484474.164558907,62.8,HFET
395982:10959,184:184,08/18/25 20:25:31,STABLE BEAMS,6799,504018.935227405,371836.736686567,62.8,HFET
395982:10959,185:185,08/18/25 20:25:54,STABLE BEAMS,6799,502689.403129681,484620.117317774,62.7,HFET
395982:10959,186:186,08/18/25 20:26:17,STABLE BEAMS,6799,501139.544331360,482335.980841216,62.5,HFET
395982:10959,187:187,08/18/25 20:26:41,STABLE BEAMS,6799,500226.371397931,474713.436777755,62.4,HFET
395982:10959,188:188,08/18/25 20:27:04,STABLE BEAMS,6799,499710.144909121,481282.155748640,62.3,HFET
395982:10959,189:189,08/18/25 20:27:27,STABLE BEAMS,6799,499969.092020349,481673.357308657,62.3,HFET
395982:10959,190:190,08/18/25 20:27:50,STABLE BEAMS,6799,500172.530521615,481718.458436765,62.4,HFET
395982:10959,191:191,08/18/25 20:28:14,STABLE BEAMS,6799,507653.274389966,487745.343749175,63.3,HFET
395982:10959,192:192,08/18/25 20:28:37,STABLE BEAMS,6799,510510.648868228,489999.511297323,63.6,HFET
395982:10959,193:193,08/18/25 20:29:00,STABLE BEAMS,6799,510531.159241684,490025.559391222,63.6,HFET
395982:10959,194:194,08/18/25 20:29:24,STABLE BEAMS,6799,510095.266507447,489781.919763388,63.6,HFET
395982:10959,195:195,08/18/25 20:29:47,STABLE BEAMS,6799,509656.891758820,489530.161663708,63.5,HFET
395982:10959,196:196,08/18/25 20:30:10,STABLE BEAMS,6799,509402.705314550,489143.980040860,63.5,HFET
395982:10959,197:197,08/18/25 20:30:34,STABLE BEAMS,6799,508893.885696758,488921.648375080,63.4,HFET
395982:10959,198:198,08/18/25 20:30:57,STABLE BEAMS,6799,507949.051661015,488270.529334648,63.3,HFET
395982:10959,199:199,08/18/25 20:31:20,STABLE BEAMS,6799,506379.495936533,487293.319547813,63.1,HFET
395982:10959,200:200,08/18/25 20:31:44,STABLE BEAMS,6799,506428.982036089,479960.156443074,63.1,HFET
395982:10959,201:201,08/18/25 20:32:07,STABLE BEAMS,6799,505328.119474441,486184.513372950,63.0,HFET
395982:10959,202:202,08/18/25 20:32:30,STABLE BEAMS,6799,506860.886711607,487245.793624708,63.2,HFET
395982:10959,203:203,08/18/25 20:32:54,STABLE BEAMS,6799,508264.565863830,375904.703580735,63.4,HFET
395982:10959,204:204,08/18/25 20:33:17,STABLE BEAMS,6799,507259.867607914,487069.810224286,63.2,HFET
395982:10959,205:205,08/18/25 20:33:40,STABLE BEAMS,6799,506103.578114414,486307.364694607,63.1,HFET
395982:10959,206:206,08/18/25 20:34:03,STABLE BEAMS,6799,504978.746361405,485323.795841586,63.0,HFET
395982:10959,207:207,08/18/25 20:34:27,STABLE BEAMS,6799,504513.633700190,485010.748693754,62.9,HFET
395982:10959,208:208,08/18/25 20:34:50,STABLE BEAMS,6799,510519.195065531,489436.563478272,63.6,HFET
395982:10959,209:209,08/18/25 20:35:13,STABLE BEAMS,6799,511561.130204915,490339.067976789,63.8,HFET
395982:10959,210:210,08/18/25 20:35:37,STABLE BEAMS,6799,511291.723294959,490296.759101384,63.7,HFET
395982:10959,211:211,08/18/25 20:36:00,STABLE BEAMS,6799,510265.537862073,489787.437200013,63.6,HFET
395982:10959,212:212,08/18/25 20:36:23,STABLE BEAMS,6799,510307.007005138,489545.408871993,63.6,HFET
395982:10959,213:213,08/18/25 20:36:47,STABLE BEAMS,6799,509596.295769461,481781.719688253,63.5,HFET
395982:10959,214:214,08/18/25 20:37:10,STABLE BEAMS,6799,509986.242900157,489420.348056080,63.6,HFET
395982:10959,215:215,08/18/25 20:37:33,STABLE BEAMS,6799,508824.784349151,480155.403981749,63.4,HFET
395982:10959,216:216,08/18/25 20:37:57,STABLE BEAMS,6799,508481.922148278,488304.921725348,63.4,HFET
395982:10959,217:217,08/18/25 20:38:20,STABLE BEAMS,6799,508880.293792563,488666.008906798,63.4,HFET
395982:10959,218:218,08/18/25 20:38:43,STABLE BEAMS,6799,509828.343278783,488762.874388607,63.6,HFET
395982:10959,219:219,08/18/25 20:39:07,STABLE BEAMS,6799,510112.155540229,489290.493425462,63.6,HFET
395982:10959,220:220,08/18/25 20:39:30,STABLE BEAMS,6799,513935.567024721,492095.418883403,64.1,HFET
395982:10959,221:221,08/18/25 20:39:53,STABLE BEAMS,6799,518980.300446942,495901.450912407,64.7,HFET
395982:10959,222:222,08/18/25 20:40:16,STABLE BEAMS,6799,515259.524174740,493644.316854211,64.2,HFET
395982:10959,223:223,08/18/25 20:40:40,STABLE BEAMS,6799,512014.562063009,491619.363026455,63.8,HFET
395982:10959,224:224,08/18/25 20:41:03,STABLE BEAMS,6799,511829.356116082,491184.074797529,63.8,HFET
395982:10959,225:225,08/18/25 20:41:26,STABLE BEAMS,6799,511783.979758958,491552.551960930,63.8,HFET
395982:10959,226:226,08/18/25 20:41:50,STABLE BEAMS,6799,510301.187856555,482502.824275373,63.6,HFET
395982:10959,227:227,08/18/25 20:42:13,STABLE BEAMS,6799,512165.706571340,491406.222489260,63.8,HFET
