#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 383631:9931 | 07/25/24 03:56:49 | 1675 | 1675 | 683067239.891473532 | 642952679.808403373 |
| 383647:9932 | 07/25/24 17:03:23 | 105  | 105  | 40324052.317673557  | 37923601.511301808  |
| 383648:9932 | 07/25/24 17:46:40 | 229  | 229  | 111658051.149098709 | 103239133.310614392 |
| 383649:9932 | 07/25/24 19:18:20 | 340  | 340  | 165900287.337127447 | 153987762.917150497 |
| 383650:9932 | 07/25/24 21:33:00 | 41   | 41   | 19996955.341113601  | 17422946.597256105  |
| 383661:9934 | 07/26/24 01:47:35 | 100  | 100  | 37402455.423195668  | 34630991.864928707  |
| 383662:9934 | 07/26/24 02:30:01 | 181  | 181  | 88125740.068594441  | 80421489.429064035  |
| 383669:9935 | 07/26/24 05:40:30 | 639  | 639  | 301825446.113745987 | 280457447.773643970 |
| 383687:9936 | 07/26/24 12:06:39 | 475  | 475  | 221910671.624471635 | 205912290.929120779 |
| 383692:9937 | 07/26/24 17:20:31 | 851  | 851  | 403478624.259452879 | 372042749.355155885 |
| 383693:9937 | 07/26/24 22:56:12 | 155  | 155  | 75363800.835874811  | 68250770.131963655  |
| 383694:9937 | 07/27/24 00:04:45 | 30   | 30   | 14021043.040488243  | 8790272.594474031   |
| 383695:9937 | 07/27/24 00:19:44 | 738  | 738  | 283185694.959839702 | 266868405.410852849 |
| 383712:9939 | 07/27/24 08:34:14 | 1546 | 1546 | 715284296.589251280 | 667435853.405469298 |
| 383724:9939 | 07/27/24 19:49:20 | 192  | 192  | 61954641.290228650  | 59779227.147106417  |
| 383740:9941 | 07/28/24 01:30:34 | 676  | 676  | 314920583.406594694 | 289706893.791667104 |
| 383741:9941 | 07/28/24 05:57:42 | 572  | 572  | 275048645.544661939 | 256253298.291662991 |
| 383756:9942 | 07/28/24 12:25:37 | 1364 | 1364 | 638807530.696363807 | 593227851.136748195 |
| 383758:9942 | 07/28/24 21:50:52 | 25   | 25   | 9579672.590212869   | 8984128.644866053   |
| 383767:9943 | 07/29/24 00:29:10 | 1592 | 1592 | 727004754.073235154 | 674992494.521097064 |
| 383779:9943 | 07/29/24 10:56:46 | 173  | 173  | 58137852.962069839  | 55796996.487326041  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+-------+-------+-----------------------+-----------------------+
| 62    | 121  | 69878 | 69873 | 29491005154.419788361 | 27756390611.253829956 |
+-------+------+-------+-------+-----------------------+-----------------------+

Warning: problems found in merging -i and --normtag selections:
  in run 382568 [[29, 435]] is not a superset of [[30, 301], [303, 437]]
#Check JSON:
#(run,ls) in json but not in results: []
