#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 297488:5872 | 06/25/17 19:17:09 | 424  | 424  | 58331210.400334597  | 56807510.555215865  |
| 297503:5873 | 06/26/17 02:02:27 | 772  | 772  | 195532623.968892366 | 185858253.329928845 |
| 297504:5873 | 06/26/17 07:10:25 | 54   | 54   | 11648079.982739501  | 10840315.967835296  |
| 297505:5873 | 06/26/17 08:06:28 | 394  | 394  | 76662705.590486765  | 74612063.531927928  |
| 297557:5876 | 06/26/17 23:21:22 | 343  | 343  | 102356217.778344929 | 97034780.664282590  |
| 297558:5876 | 06/27/17 01:56:22 | 255  | 255  | 67719247.411301240  | 64982538.368862219  |
| 297562:5876 | 06/27/17 05:58:50 | 314  | 314  | 63821411.761642314  | 62216315.107786357  |
| 297563:5876 | 06/27/17 08:23:21 | 264  | 264  | 48284463.656805299  | 46525874.944765575  |
| 297598:5878 | 06/27/17 15:01:40 | 4    | 4    | 1247943.379670206   | 1162203.506702214   |
| 297599:5878 | 06/27/17 15:06:25 | 402  | 402  | 112786211.085746512 | 106448667.937676892 |
| 297603:5878 | 06/27/17 17:52:22 | 418  | 418  | 102696289.853295371 | 98935557.117809683  |
| 297604:5878 | 06/27/17 20:44:33 | 404  | 404  | 84753085.684964865  | 82060605.559269056  |
| 297605:5878 | 06/27/17 23:22:45 | 371  | 371  | 68465411.970380202  | 66008364.862459056  |
| 297606:5878 | 06/28/17 02:10:08 | 231  | 231  | 37649669.285179183  | 36730077.034959607  |
| 297620:5880 | 06/28/17 10:10:09 | 283  | 283  | 86122759.529144004  | 81521270.987442628  |
| 297656:5882 | 06/28/17 17:29:24 | 392  | 392  | 124374733.343656391 | 115635218.829606876 |
| 297665:5882 | 06/29/17 00:46:59 | 276  | 276  | 60496248.199033678  | 58590466.472114488  |
| 297666:5882 | 06/29/17 02:42:25 | 121  | 121  | 24642380.243920922  | 23196229.170425165  |
| 297670:5883 | 06/29/17 06:26:34 | 7    | 7    | 2333866.205856880   | 2098410.821231171   |
| 297674:5883 | 06/29/17 07:15:59 | 179  | 179  | 54878230.346441261  | 52362358.716256343  |
| 297675:5883 | 06/29/17 08:36:58 | 465  | 465  | 126165127.436646163 | 121337694.094810694 |
| 297722:5887 | 06/29/17 20:33:47 | 303  | 303  | 97095956.221586317  | 92471493.488920122  |
| 297723:5887 | 06/29/17 23:02:24 | 185  | 185  | 53140961.081611626  | 51198997.386550717  |
| 298996:5942 | 07/14/17 07:37:05 | 179  | 179  | 28748670.755050059  | 23587655.284242343  |
| 298997:5942 | 07/14/17 08:52:13 | 37   | 37   | 5811887.426282176   | 4037908.546017766   |
| 299000:5942 | 07/14/17 09:20:59 | 74   | 74   | 10405753.052756358  | 8317610.115743602   |
| 299042:5946 | 07/14/17 20:12:13 | 19   | 19   | 3517526.992130497   | 2079917.996929672   |
| 299061:5950 | 07/15/17 01:01:24 | 302  | 302  | 78235243.354269013  | 66808869.789754465  |
| 299062:5950 | 07/15/17 03:04:10 | 296  | 296  | 69967888.691887394  | 60610392.777147606  |
| 299064:5950 | 07/15/17 05:04:34 | 75   | 75   | 16599033.422768988  | 15979509.905817125  |
| 299065:5950 | 07/15/17 05:44:50 | 329  | 329  | 66821259.140047915  | 60821050.292676978  |
| 299067:5950 | 07/15/17 08:12:55 | 459  | 459  | 78194922.035843641  | 70769071.816932455  |
| 299096:5952 | 07/15/17 15:27:14 | 96   | 96   | 27444151.041614119  | 24805698.182123616  |
| 299149:5954 | 07/16/17 01:41:27 | 438  | 438  | 123245976.950230256 | 111557190.580823734 |
| 299178:5958 | 07/16/17 12:25:42 | 64   | 64   | 17494156.403226186  | 16328205.573122526  |
| 299180:5958 | 07/16/17 12:57:51 | 61   | 61   | 17442684.483899068  | 16065848.356000137  |
| 299184:5958 | 07/16/17 13:42:24 | 555  | 555  | 139014676.463198036 | 126939658.949358076 |
| 299185:5958 | 07/16/17 17:26:15 | 120  | 120  | 26384601.508923829  | 24118890.064658433  |
| 299327:5960 | 07/18/17 07:53:09 | 69   | 69   | 17115657.033027049  | 15595861.245365495  |
| 299329:5960 | 07/18/17 08:25:06 | 172  | 172  | 40823842.626971245  | 38520180.230639428  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 27    | 84   | 25037 | 25037 | 5211040759.798344612 | 4948429338.284633636 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
