#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 275283:5024 | 06/17/16 00:43:12 | 132  | 132  | 21723072.437486183  | 20684663.648230929  |
| 275284:5024 | 06/17/16 01:36:55 | 108  | 108  | 17321755.444906563  | 16632964.903496591  |
| 275285:5024 | 06/17/16 02:21:46 | 1    | 1    | 158288.703590735    | 116825.463528364    |
| 275286:5024 | 06/17/16 02:27:40 | 87   | 87   | 13577779.986499313  | 12995779.214724205  |
| 275289:5024 | 06/17/16 03:12:52 | 19   | 19   | 2915258.264424018   | 1003114.133330535   |
| 275290:5024 | 06/17/16 03:22:03 | 143  | 143  | 21539518.263261583  | 7444130.740036094   |
| 275291:5024 | 06/17/16 04:28:36 | 347  | 347  | 49516930.862003200  | 47939739.964613549  |
| 275292:5024 | 06/17/16 06:46:48 | 121  | 121  | 15298942.877054673  | 14580955.535690445  |
| 275293:5024 | 06/17/16 07:37:27 | 200  | 200  | 24243108.908956021  | 23421902.757039167  |
| 275309:5026 | 06/17/16 13:48:15 | 563  | 563  | 79593917.390826717  | 76684705.667119816  |
| 275310:5026 | 06/17/16 17:32:53 | 1929 | 1929 | 216049009.632938743 | 209464152.724818945 |
| 275311:5026 | 06/18/16 06:07:07 | 1253 | 1253 | 104238465.886535138 | 101754737.468926668 |
| 275319:5027 | 06/18/16 18:56:15 | 142  | 142  | 23705499.460937735  | 22486476.500862800  |
| 275337:5027 | 06/18/16 21:26:04 | 427  | 427  | 65811603.432631716  | 63197428.800346218  |
| 275338:5027 | 06/19/16 00:15:37 | 520  | 520  | 71976424.674158230  | 69650998.351250410  |
| 275344:5028 | 06/19/16 08:18:25 | 281  | 281  | 47920567.976381838  | 46021230.120613821  |
| 275345:5028 | 06/19/16 10:12:11 | 353  | 353  | 57116418.354327716  | 54617513.322774433  |
| 275370:5029 | 06/19/16 16:19:29 | 285  | 285  | 49647910.170886263  | 47205662.304157577  |
| 275371:5029 | 06/19/16 18:16:50 | 564  | 564  | 90385542.110324785  | 86508265.699397370  |
| 275375:5030 | 06/20/16 02:17:12 | 1323 | 1323 | 199506308.472712606 | 192088612.600546867 |
| 275376:5030 | 06/20/16 10:55:03 | 3095 | 3095 | 314140525.703081548 | 305912370.912907541 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 34    | 110  | 53782 | 53777 | 5746312766.966117859 | 5504911705.147342682 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: [(273158, 10)]
