#Data tag : 24v2 , Norm tag: composite
+--------------+-------------------+------+------+---------------------+---------------------+
| run:fill     | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 385016:10061 | 08/26/24 19:27:38 | 778  | 778  | 358773042.222503364 | 335244622.212236404 |
| 385094:10066 | 08/28/24 20:30:28 | 948  | 948  | 439456155.063730955 | 414204433.058872104 |
| 385100:10068 | 08/29/24 06:12:48 | 17   | 17   | 3017831.678303465   | 2818485.491418485   |
| 385127:10069 | 08/29/24 11:21:07 | 2034 | 2034 | 870093884.158995032 | 825127653.540273547 |
| 385134:10070 | 08/30/24 02:46:58 | 304  | 304  | 134076405.028066009 | 126146799.620208323 |
| 385142:10072 | 08/30/24 07:48:37 | 1942 | 1942 | 833029250.528452635 | 786301562.079734206 |
| 385152:10073 | 08/31/24 00:23:41 | 1157 | 1157 | 533940514.897922993 | 498883601.650917351 |
| 385153:10073 | 08/31/24 07:59:36 | 851  | 851  | 324773317.456878901 | 309915145.715052128 |
| 385168:10074 | 08/31/24 17:44:44 | 2055 | 2055 | 884229647.088139415 | 836420946.710347295 |
| 385178:10075 | 09/01/24 09:25:43 | 510  | 510  | 226936744.858767241 | 211793957.174775153 |
| 385194:10077 | 09/01/24 18:18:28 | 1398 | 1398 | 645262231.617897034 | 603143522.923333406 |
| 385260:10082 | 09/03/24 09:38:15 | 543  | 543  | 247122347.158424705 | 230334702.469822586 |
| 385281:10084 | 09/03/24 18:30:31 | 1387 | 1387 | 640413693.281263113 | 602759159.582332253 |
| 385284:10084 | 09/04/24 04:04:19 | 133  | 133  | 52594513.549215734  | 50171150.241296083  |
| 385285:10084 | 09/04/24 05:07:39 | 276  | 276  | 95794361.402027249  | 92408305.827430457  |
| 385286:10084 | 09/04/24 07:10:58 | 1445 | 1445 | 346870391.548580289 | 337701513.007099748 |
| 385311:10086 | 09/04/24 20:10:28 | 106  | 106  | 38387976.616909280  | 32396427.748711914  |
| 385312:10086 | 09/04/24 20:55:00 | 430  | 430  | 203847752.258313835 | 190825718.751437277 |
| 385324:10087 | 09/05/24 04:16:47 | 1835 | 1835 | 795798211.550382495 | 749702215.220633864 |
| 385354:10090 | 09/05/24 23:32:09 | 798  | 798  | 367241673.388665438 | 344885175.485691309 |
| 385355:10090 | 09/06/24 04:45:28 | 947  | 947  | 410465146.133614957 | 387817206.359470785 |
| 385383:10091 | 09/06/24 14:25:32 | 359  | 359  | 160816129.793198556 | 150841524.875874609 |
| 385386:10091 | 09/06/24 17:28:58 | 10   | 10   | 4717059.613346843   | 4230265.823738306   |
| 385387:10091 | 09/06/24 17:42:59 | 365  | 365  | 172846460.342107534 | 161871978.350882262 |
| 385390:10092 | 09/06/24 22:13:08 | 1652 | 1652 | 754229848.827932000 | 708100721.901836395 |
| 385391:10092 | 09/07/24 08:58:33 | 541  | 541  | 179206411.340505511 | 172423821.880471379 |
| 385408:10093 | 09/07/24 16:43:27 | 409  | 409  | 183934526.311299086 | 173547933.093452156 |
| 385415:10094 | 09/07/24 21:29:08 | 508  | 508  | 230967210.596486837 | 217383905.177705318 |
