#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 383669:9935 | 07/26/24 05:40:30 | 639  | 639  | 301830941.315076888 | 280486965.552236617 |
| 383687:9936 | 07/26/24 12:06:39 | 475  | 475  | 221915240.223593146 | 205868400.129817098 |
| 383692:9937 | 07/26/24 17:20:31 | 851  | 851  | 403486547.425245643 | 372049510.343628287 |
| 383693:9937 | 07/26/24 22:56:12 | 155  | 155  | 75364807.773554072  | 68251611.045611337  |
| 383694:9937 | 07/27/24 00:04:44 | 30   | 30   | 14021231.045913318  | 8790566.845492011   |
| 383695:9937 | 07/27/24 00:19:44 | 738  | 738  | 283189263.644883513 | 266871534.048751205 |
| 383712:9939 | 07/27/24 08:34:14 | 1546 | 1546 | 715297061.820383668 | 667400395.492739677 |
| 383724:9939 | 07/27/24 19:49:19 | 192  | 192  | 61955469.292764589  | 59779997.824472263  |
| 383740:9941 | 07/28/24 01:30:34 | 676  | 676  | 314926207.845134974 | 289687218.661061287 |
| 383741:9941 | 07/28/24 05:57:42 | 572  | 572  | 275037231.785658717 | 256241968.286861092 |
| 383756:9942 | 07/28/24 12:25:37 | 1362 | 1362 | 638195714.475285649 | 593261909.964218497 |
| 383758:9942 | 07/28/24 21:50:52 | 25   | 25   | 9579800.148159608   | 8984246.968244346   |
| 383767:9943 | 07/29/24 00:29:10 | 1594 | 1594 | 727982506.452491403 | 674962330.633783937 |
| 383779:9943 | 07/29/24 10:56:46 | 173  | 173  | 58138630.759514056  | 55792019.876832232  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+-------+-------+-----------------------+-----------------------+
| 62    | 121  | 69878 | 69873 | 29588995650.493831635 | 27842325812.924324036 |
+-------+------+-------+-------+-----------------------+-----------------------+
#Check JSON:
#(run,ls) in json but not in results: [(382568, 429), (382568, 430), (382568, 431), (382568, 432), (382568, 433), (382568, 434), (382568, 435), (382568, 436), (382568, 437), (382834, 836), (382834, 837), (382834, 838)]
