#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 316716:6711 | 05/22/18 01:30:22 | 174  | 174  | 64742828.790835612  | 59547483.446803801  |
| 316717:6711 | 05/22/18 02:44:01 | 190  | 190  | 63506043.180831082  | 60999747.820635594  |
| 316718:6711 | 05/22/18 04:00:36 | 348  | 348  | 99852704.834463820  | 95529159.751454070  |
| 316719:6711 | 05/22/18 06:17:38 | 131  | 131  | 32795440.127384380  | 31176418.384541206  |
| 316720:6711 | 05/22/18 07:16:07 | 182  | 182  | 41466582.020835459  | 40093379.845249839  |
| 316721:6711 | 05/22/18 08:29:43 | 15   | 15   | 3213817.657615983   | 3136787.826006078   |
| 316722:6711 | 05/22/18 08:45:58 | 747  | 747  | 133741147.065100908 | 129472608.391710490 |
| 316723:6711 | 05/22/18 13:38:49 | 64   | 64   | 9447753.647801267   | 9247834.067244763   |
| 316758:6712 | 05/22/18 16:43:00 | 1599 | 1599 | 454125034.030933261 | 438427392.439412475 |
| 316766:6714 | 05/23/18 05:50:21 | 2149 | 2149 | 557231886.082032084 | 539975901.154518962 |
| 316876:6719 | 05/24/18 23:17:16 | 594  | 594  | 223033247.830659926 | 208999073.425991058 |
| 316877:6719 | 05/25/18 03:18:17 | 400  | 400  | 112246367.533409461 | 108482552.937169164 |
| 316879:6719 | 05/25/18 06:01:35 | 154  | 154  | 36565199.009814508  | 35128517.183872499  |
| 316928:6724 | 05/25/18 17:30:22 | 149  | 149  | 44027272.217498101  | 42792746.407796964  |
| 316944:6729 | 05/26/18 14:25:41 | 1791 | 1791 | 491893277.415540040 | 474556325.023814142 |
| 316985:6731 | 05/27/18 20:04:09 | 470  | 470  | 171269686.063037962 | 166366918.534170061 |
| 316993:6733 | 05/28/18 03:32:51 | 210  | 210  | 76470525.687194705  | 71784376.809365913  |
| 316994:6733 | 05/28/18 04:58:47 | 14   | 14   | 4886746.875904338   | 4587451.587991840   |
| 316995:6733 | 05/28/18 05:06:29 | 623  | 623  | 184668847.010836989 | 179192071.152529210 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+-------+-------+-----------------------+-----------------------+
| 50    | 121  | 58024 | 58024 | 14663130054.685523987 | 14180330406.981567383 |
+-------+------+-------+-------+-----------------------+-----------------------+
#Check JSON:
#(run,ls) in json but not in results: [(316241, 43)]
