#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 321758:7083 | 08/24/18 18:21:31 | 179  | 179  | 45972875.217959575  | 44641672.677448876  |
| 321759:7083 | 08/24/18 19:36:44 | 10   | 10   | 2364819.465786703   | 2137783.874414459   |
| 321760:7083 | 08/24/18 19:44:52 | 855  | 855  | 161844892.023934126 | 157112322.218785703 |
| 321773:7087 | 08/25/18 12:11:59 | 75   | 75   | 29275706.964661147  | 27574659.188834902  |
| 321774:7087 | 08/25/18 12:43:49 | 131  | 131  | 52020993.072409660  | 49459031.714022532  |
| 321775:7087 | 08/25/18 13:36:11 | 47   | 47   | 18015096.855303135  | 17222530.437308133  |
| 321776:7087 | 08/25/18 13:57:38 | 41   | 41   | 15241101.909398451  | 14746564.535932729  |
| 321777:7087 | 08/25/18 14:14:59 | 279  | 279  | 94464807.734338373  | 87727286.173843935  |
| 321778:7087 | 08/25/18 16:04:45 | 134  | 134  | 40089130.140106365  | 38718660.242613010  |
| 321780:7087 | 08/25/18 17:04:58 | 541  | 541  | 131922606.015284359 | 128051186.205955833 |
| 321781:7087 | 08/25/18 20:36:14 | 676  | 676  | 118328561.210562676 | 114024102.419244692 |
| 321794:7088 | 08/26/18 03:26:58 | 181  | 181  | 72229461.597317308  | 66382960.176804811  |
| 321796:7088 | 08/26/18 04:43:42 | 1    | 1    | 395520.864934619    | 273630.199893950    |
| 321813:7090 | 08/26/18 09:15:36 | 333  | 333  | 129805047.756967127 | 124687032.910050541 |
| 321815:7090 | 08/26/18 12:01:18 | 23   | 23   | 7890225.292076474   | 5184170.380988213   |
| 321817:7090 | 08/26/18 12:20:00 | 503  | 503  | 145152985.696474582 | 140552131.932718992 |
| 321818:7090 | 08/26/18 15:50:07 | 683  | 683  | 144085872.804124266 | 139666296.785002470 |
| 321820:7090 | 08/26/18 20:26:16 | 214  | 214  | 33537747.463741314  | 32710765.256310217  |
| 321831:7091 | 08/27/18 00:10:23 | 718  | 718  | 250187210.059085101 | 240111182.817992806 |
| 321832:7091 | 08/27/18 05:06:22 | 503  | 503  | 124387332.638845026 | 118408968.631116286 |
| 321833:7091 | 08/27/18 08:27:01 | 397  | 397  | 78134415.852292687  | 75563622.261173412  |
| 321834:7091 | 08/27/18 11:05:29 | 333  | 333  | 52607938.530368000  | 50820983.810656123  |
| 321879:7092 | 08/27/18 17:57:43 | 305  | 305  | 112893224.001310647 | 107472413.808485776 |
| 321880:7092 | 08/27/18 20:01:46 | 129  | 129  | 42989368.747655824  | 41610460.627873287  |
| 321887:7095 | 08/28/18 01:07:35 | 796  | 796  | 256217940.116714031 | 246186922.141720325 |
| 321908:7097 | 08/28/18 13:40:10 | 416  | 416  | 153879557.082314402 | 147203195.444770634 |
| 321909:7097 | 08/28/18 16:31:34 | 1652 | 1652 | 357046232.046380818 | 346091865.236208081 |
| 321917:7098 | 08/29/18 05:24:25 | 805  | 805  | 278171593.100128829 | 267448948.319976807 |
| 321919:7098 | 08/29/18 10:38:54 | 6    | 6    | 1665460.253763312   | 1513778.890959168   |
| 321933:7099 | 08/29/18 14:09:14 | 282  | 282  | 106240563.335170686 | 102323315.844282404 |
| 321960:7101 | 08/29/18 21:26:50 | 24   | 24   | 8048898.326775430   | 7355296.084612552   |
| 321961:7101 | 08/29/18 21:43:01 | 354  | 354  | 140027697.585783303 | 133797262.118876860 |
| 321973:7105 | 08/30/18 09:44:31 | 1209 | 1209 | 378904650.970233202 | 364427633.930736005 |
| 321975:7105 | 08/30/18 17:37:20 | 866  | 866  | 153503032.903191596 | 148420905.111358821 |
| 321988:7108 | 08/31/18 03:56:30 | 1434 | 1434 | 432145793.339397550 | 415786168.344099462 |
| 321990:7108 | 08/31/18 13:16:38 | 471  | 471  | 84821633.072339103  | 82490253.529851675  |
| 322013:7109 | 08/31/18 18:44:39 | 5    | 5    | 1458199.098359583   | 1150619.075185319   |
| 322014:7109 | 08/31/18 18:52:10 | 17   | 17   | 7192376.187286546   | 6768404.143540775   |
| 322022:7110 | 08/31/18 21:02:56 | 1757 | 1757 | 480223918.293083787 | 462668591.847253561 |
| 322040:7112 | 09/01/18 11:09:07 | 39   | 39   | 14660030.250263106  | 13917817.688540552  |
