#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 304625:6279 | 10/07/17 07:35:53 | 461  | 461  | 154574720.585049301 | 136309937.638394684 |
| 304626:6279 | 10/07/17 10:38:44 | 8    | 8    | 2531789.093748646   | 2315882.331136844   |
| 304654:6283 | 10/08/17 01:25:39 | 644  | 644  | 205295912.649176449 | 173597580.011871427 |
| 304655:6283 | 10/08/17 05:39:51 | 1188 | 1188 | 237640399.322464347 | 229433609.467898101 |
| 304661:6284 | 10/08/17 15:50:12 | 129  | 129  | 44546694.673794419  | 42203784.565990426  |
| 304662:6284 | 10/08/17 17:03:36 | 120  | 120  | 38692448.428760923  | 37022668.191330306  |
| 304663:6284 | 10/08/17 18:01:29 | 685  | 685  | 184382075.671791285 | 176772709.740526229 |
| 304671:6285 | 10/09/17 00:42:58 | 1134 | 1134 | 324068632.977232814 | 308364238.794852197 |
| 304672:6285 | 10/09/17 08:09:10 | 60   | 60   | 12453585.479838315  | 12167963.489806656  |
| 304737:6287 | 10/09/17 19:53:10 | 75   | 75   | 25833797.365737110  | 24061358.178249061  |
| 304738:6287 | 10/09/17 20:24:42 | 1676 | 1676 | 425752688.719793260 | 409354390.678927362 |
| 304739:6287 | 10/10/17 07:20:18 | 11   | 11   | 1730050.939881118   | 1550956.104151678   |
| 304740:6287 | 10/10/17 07:25:27 | 256  | 256  | 37484412.714771457  | 36594087.448228821  |
| 304776:6288 | 10/10/17 12:08:18 | 30   | 30   | 10335274.364227727  | 9042557.879289370   |
| 304777:6288 | 10/10/17 12:27:41 | 483  | 483  | 159403195.085126042 | 151866830.349559516 |
| 304778:6288 | 10/10/17 15:47:07 | 1290 | 1290 | 272435942.661588728 | 264751480.786140740 |
| 304797:6291 | 10/11/17 07:04:09 | 2919 | 2919 | 583134734.084549427 | 561013360.071155548 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 29    | 52   | 43364 | 43364 | 9844253670.713470459 | 9391320458.358488083 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
