#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 356969:8103 | 08/07/22 12:14:35 | 222  | 222  | 64532514.601027109  | 62065560.264967307  |
| 356970:8103 | 08/07/22 13:48:41 | 365  | 365  | 95911935.928792968  | 93623773.053545430  |
| 356998:8106 | 08/08/22 06:36:18 | 5    | 5    | 1629636.736032087   | 1536626.226778389   |
| 356999:8106 | 08/08/22 06:44:07 | 51   | 51   | 16177624.619307104  | 15548880.185722200  |
| 357000:8106 | 08/08/22 07:08:08 | 48   | 48   | 11234218.179124609  | 10743287.281538144  |
| 357001:8106 | 08/08/22 07:29:31 | 183  | 183  | 51794095.487369202  | 50102746.650805064  |
| 357079:8112 | 08/09/22 04:42:07 | 21   | 21   | 7915738.380113207   | 7271353.995909339   |
| 357080:8112 | 08/09/22 04:52:57 | 613  | 613  | 194249307.283115745 | 187500493.844844341 |
| 357081:8112 | 08/09/22 09:12:45 | 759  | 759  | 177793511.285156041 | 174168965.315096468 |
| 357101:8113 | 08/09/22 18:11:07 | 50   | 50   | 17611486.005075932  | 16780629.718628947  |
| 357102:8113 | 08/09/22 18:48:55 | 105  | 105  | 35574147.348659441  | 33998823.475785613  |
| 357104:8113 | 08/09/22 19:59:35 | 4    | 4    | 1284765.119340315   | 1227174.929103465   |
| 357106:8113 | 08/09/22 20:26:05 | 58   | 58   | 17833323.853488468  | 16692756.447514243  |
| 357112:8113 | 08/09/22 21:05:03 | 519  | 519  | 137925885.180647731 | 131700550.708262935 |
| 357268:8115 | 08/10/22 19:33:59 | 73   | 73   | 22230241.630402900  | 20398303.317035727  |
| 357271:8115 | 08/10/22 20:10:57 | 1569 | 1569 | 435778718.320824206 | 405808885.599032700 |
| 357328:8118 | 08/11/22 19:45:56 | 60   | 60   | 17410470.714935675  | 15868432.062173940  |
| 357329:8118 | 08/11/22 20:13:21 | 664  | 664  | 222275826.206005991 | 208341815.497296602 |
| 357330:8118 | 08/12/22 00:34:27 | 156  | 156  | 44172215.132781088  | 40740482.666796394  |
| 357331:8118 | 08/12/22 01:38:29 | 23   | 23   | 6228302.271472441   | 5338217.290600345   |
| 357332:8118 | 08/12/22 01:50:29 | 428  | 428  | 105276930.643087223 | 93820393.573209479  |
| 357333:8118 | 08/12/22 04:41:18 | 207  | 207  | 43084270.282464825  | 41319544.438884743  |
| 357401:8120 | 08/12/22 18:57:25 | 617  | 617  | 166214951.335778624 | 161737018.388948828 |
| 357406:8121 | 08/13/22 02:47:20 | 125  | 125  | 34217342.087799035  | 32380550.606534317  |
| 357438:8124 | 08/13/22 14:37:24 | 196  | 196  | 65576589.959480189  | 60683221.360009469  |
| 357440:8124 | 08/13/22 16:04:45 | 352  | 352  | 118528355.694260582 | 112206319.824094951 |
| 357441:8124 | 08/13/22 18:25:23 | 83   | 83   | 25174044.752206922  | 24488058.583556093  |
| 357442:8124 | 08/13/22 19:03:01 | 1361 | 1361 | 312660715.521332622 | 304449931.200726867 |
| 357447:8125 | 08/14/22 06:45:20 | 11   | 11   | 2710329.575097418   | 2360207.762440341   |
| 357472:8128 | 08/14/22 18:42:00 | 27   | 27   | 7533055.814743049   | 7243290.629332524   |
| 357478:8128 | 08/15/22 03:49:42 | 8    | 8    | 2223121.430908213   | 1576219.869561579   |
| 357479:8128 | 08/15/22 03:54:42 | 1044 | 1044 | 339358073.127361715 | 323123255.413466454 |
| 357482:8128 | 08/15/22 10:48:27 | 204  | 204  | 50622865.881655388  | 49182457.615783185  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 23    | 71   | 19082 | 19082 | 4574366795.157189369 | 4391841872.518954277 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
